car_id,make,model,variant,raw_title,year_from,year_to,displacement_cc,cylinders,stock_hp,stock_torque_nm,weight_kg,drivetrain,transmission,engine_type,fuel_type,drag_coef,frontal_area_m2,top_speed_stock,top_speed_mph,zero_hundred_stock,co2_gkm,source_url
CAR_88C06636,Bmw,3 Series,318d m sport (technology package) auto 4d,BMW 3-Series Saloon318d M Sport (Technology Package) auto 4d Specs & dimensions,2019,,1995.0,4.0,147.0,320.0,1455.0,Rear wheel drive,Automatic,Unknown,Diesel,,,223.7,139.0,8.0,134.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/318d-m-sport-(technology-package)-auto-4d/specs/
CAR_7D99144E,Bmw,3 Series,318d m sport 4d,BMW 3-Series Saloon318d M Sport 4d Specs & dimensions,2019,,1995.0,4.0,147.0,320.0,1485.0,Rear wheel drive,Manual,Unknown,Diesel,,,225.3,140.0,8.1,128.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/318d-m-sport-4d/specs/
CAR_F2120F11,Bmw,3 Series,318d m sport 4dr [pro pack] 4d,BMW 3-Series Saloon318d M Sport 4dr [Pro Pack] 4d Specs & dimensions,2019,,1995.0,4.0,147.0,320.0,1485.0,Rear wheel drive,Manual,Unknown,Diesel,,,225.3,140.0,8.1,128.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/318d-m-sport-4dr-[pro-pack]-4d/specs/
CAR_8E5453DD,Bmw,3 Series,318d m sport 4dr [techpro pack] 4d,BMW 3-Series Saloon318d M Sport 4dr [Tech/Pro Pack] 4d Specs & dimensions,2019,,1995.0,4.0,147.0,320.0,1485.0,Rear wheel drive,Manual,Unknown,Diesel,,,225.3,140.0,8.1,121.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/318d-m-sport-4dr-[techpro-pack]-4d/specs/
CAR_7C6354D4,Bmw,3 Series,318d m sport auto 4d,BMW 3-Series Saloon318d M Sport auto 4d Specs & dimensions,2019,,1995.0,4.0,147.0,320.0,1455.0,Rear wheel drive,Automatic,Unknown,Diesel,,,223.7,139.0,8.0,134.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/318d-m-sport-auto-4d/specs/
CAR_E9889F60,Bmw,3 Series,318d mht m sport 4dr step auto 4d,BMW 3-Series Saloon318d MHT M Sport 4dr Step Auto 4d Specs & dimensions,2019,,1995.0,4.0,147.0,320.0,1540.0,Rear wheel drive,Automatic,Unknown,Diesel,,,223.7,139.0,7.9,121.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/318d-mht-m-sport-4dr-step-auto-4d/specs/
CAR_EDFEC586,Bmw,3 Series,318d mht m sport 4dr step auto [pro pack] 4d,BMW 3-Series Saloon318d MHT M Sport 4dr Step Auto [Pro Pack] 4d Specs & dimensions,2019,,1995.0,4.0,147.0,320.0,1540.0,Rear wheel drive,Automatic,Unknown,Diesel,,,223.7,139.0,7.9,121.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/318d-mht-m-sport-4dr-step-auto-[pro-pack]-4d/specs/
CAR_9A078670,Bmw,3 Series,318d mht m sport 4dr step auto [tech pack] 4d,BMW 3-Series Saloon318d MHT M Sport 4dr Step Auto [Tech Pack] 4d Specs & dimensions,2019,,1995.0,4.0,147.0,320.0,1540.0,Rear wheel drive,Automatic,Unknown,Diesel,,,223.7,139.0,7.9,121.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/318d-mht-m-sport-4dr-step-auto-[tech-pack]-4d/specs/
CAR_3BE8F5BA,Bmw,3 Series,318d mht m sport 4dr step auto [techpro pack] 4d,BMW 3-Series Saloon318d MHT M Sport 4dr Step Auto [Tech/Pro Pack] 4d Specs & dimensions,2019,,1995.0,4.0,147.0,320.0,1540.0,Rear wheel drive,Automatic,Unknown,Diesel,,,223.7,139.0,7.9,121.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/318d-mht-m-sport-4dr-step-auto-[techpro-pack]-4d/specs/
CAR_186CDFA2,Bmw,3 Series,318d mht se 4dr step auto 4d,BMW 3-Series Saloon318d MHT SE 4dr Step Auto 4d Specs & dimensions,2019,,1995.0,4.0,147.0,320.0,1540.0,Rear wheel drive,Automatic,Unknown,Diesel,,,223.7,139.0,7.9,119.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/318d-mht-se-4dr-step-auto-4d/specs/
CAR_16880C1E,Bmw,3 Series,318d mht se pro 4dr step auto,BMW 3-Series Saloon318d MHT SE Pro 4dr Step Auto Specs & dimensions,2019,,1995.0,4.0,147.0,320.0,1540.0,Rear wheel drive,Automatic,Unknown,Diesel,,,223.7,139.0,7.9,119.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/318d-mht-se-pro-4dr-step-auto/specs/
CAR_B46280F3,Bmw,3 Series,318d mht sport 4dr step auto 4d,BMW 3-Series Saloon318d MHT Sport 4dr Step Auto 4d Specs & dimensions,2019,,1995.0,4.0,147.0,320.0,1540.0,Rear wheel drive,Automatic,Unknown,Diesel,,,223.7,139.0,7.9,121.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/318d-mht-sport-4dr-step-auto-4d/specs/
CAR_1574C3EA,Bmw,3 Series,318d se 4d,BMW 3-Series Saloon318d SE 4d Specs & dimensions,2019,,1995.0,4.0,147.0,320.0,1485.0,Rear wheel drive,Manual,Unknown,Diesel,,,225.3,140.0,8.1,127.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/318d-se-4d/specs/
CAR_7BB8626A,Bmw,3 Series,318d se pro 4dr,BMW 3-Series Saloon318d SE Pro 4dr Specs & dimensions,2019,,1995.0,4.0,147.0,320.0,1485.0,Rear wheel drive,Manual,Unknown,Diesel,,,225.3,140.0,8.1,126.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/318d-se-pro-4dr/specs/
CAR_4AFA17B5,Bmw,3 Series,318d se auto 4d,BMW 3-Series Saloon318d SE auto 4d Specs & dimensions,2019,,1995.0,4.0,147.0,320.0,1455.0,Rear wheel drive,Automatic,Unknown,Diesel,,,223.7,139.0,8.0,129.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/318d-se-auto-4d/specs/
CAR_5D2BA0E6,Bmw,3 Series,318d sport 4d,BMW 3-Series Saloon318d Sport 4d Specs & dimensions,2019,,1995.0,4.0,147.0,320.0,1485.0,Rear wheel drive,Manual,Unknown,Diesel,,,225.3,140.0,8.1,129.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/318d-sport-4d/specs/
CAR_4565031F,Bmw,3 Series,318d sport auto 4d,BMW 3-Series Saloon318d Sport auto 4d Specs & dimensions,2019,,1995.0,4.0,147.0,320.0,1455.0,Rear wheel drive,Automatic,Unknown,Diesel,,,223.7,139.0,8.0,134.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/318d-sport-auto-4d/specs/
CAR_84108BF9,Bmw,3 Series,318i m sport (technology package) auto 4d,BMW 3-Series Saloon318i M Sport (Technology Package) auto 4d Specs & dimensions,2019,,1998.0,4.0,153.0,250.0,1490.0,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,223.7,139.0,8.1,146.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/318i-m-sport-(technology-package)-auto-4d/specs/
CAR_DC10C22B,Bmw,3 Series,318i m sport auto 4d,BMW 3-Series Saloon318i M Sport auto 4d Specs & dimensions,2019,,1998.0,4.0,153.0,250.0,1490.0,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,223.7,139.0,8.1,146.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/318i-m-sport-auto-4d/specs/
CAR_861BBFF9,Bmw,3 Series,318i se pro 4dr step auto,BMW 3-Series Saloon318i SE Pro 4dr Step Auto Specs & dimensions,2019,,1998.0,4.0,153.0,250.0,1490.0,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,223.7,139.0,8.1,144.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/318i-se-pro-4dr-step-auto/specs/
CAR_1A7F392B,Bmw,3 Series,318i se auto 4d,BMW 3-Series Saloon318i SE auto 4d Specs & dimensions,2019,,1998.0,4.0,153.0,250.0,1490.0,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,223.7,139.0,8.1,145.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/318i-se-auto-4d/specs/
CAR_5402EE12,Bmw,3 Series,318i sport auto 4d,BMW 3-Series Saloon318i Sport auto 4d Specs & dimensions,2019,,1998.0,4.0,153.0,250.0,1490.0,Rear wheel drive,Automatic,Naturally Aspirated,Petrol,,,223.7,139.0,8.1,146.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/318i-sport-auto-4d/specs/
CAR_2D28CA70,Bmw,3 Series,320d m sport (plus package and technology package) 4d,BMW 3-Series Saloon320d M Sport (Plus Package and Technology Package) 4d Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1450.0,Rear wheel drive,Manual,Unknown,Diesel,,,239.8,149.0,6.9,118.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-m-sport-(plus-package-and-technology-package)-4d/specs/
CAR_5CCC5C08,Bmw,3 Series,320d m sport (plus package and technology package) automatic 4d,BMW 3-Series Saloon320d M Sport (Plus Package and Technology Package) Automatic 4d Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1455.0,Rear wheel drive,Automatic,Unknown,Diesel,,,239.8,149.0,6.6,113.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-m-sport-(plus-package-and-technology-package)-automatic-4d/specs/
CAR_7581596E,Bmw,3 Series,320d m sport (plus package) 4d,BMW 3-Series Saloon320d M Sport (Plus Package) 4d Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1450.0,Rear wheel drive,Manual,Unknown,Diesel,,,239.8,149.0,6.9,118.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-m-sport-(plus-package)-4d/specs/
CAR_B31EA3FC,Bmw,3 Series,320d m sport (plus package) automatic 4d,BMW 3-Series Saloon320d M Sport (Plus Package) Automatic 4d Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1455.0,Rear wheel drive,Automatic,Unknown,Diesel,,,239.8,149.0,6.6,113.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-m-sport-(plus-package)-automatic-4d/specs/
CAR_7F3F58FF,Bmw,3 Series,320d m sport (technology package) 4d,BMW 3-Series Saloon320d M Sport (Technology Package) 4d Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1450.0,Rear wheel drive,Manual,Unknown,Diesel,,,239.8,149.0,6.9,118.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-m-sport-(technology-package)-4d/specs/
CAR_66234A6E,Bmw,3 Series,320d m sport (technology package) automatic 4d,BMW 3-Series Saloon320d M Sport (Technology Package) Automatic 4d Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1455.0,Rear wheel drive,Automatic,Unknown,Diesel,,,239.8,149.0,6.6,113.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-m-sport-(technology-package)-automatic-4d/specs/
CAR_29986091,Bmw,3 Series,320d m sport 4d,BMW 3-Series Saloon320d M Sport 4d Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1450.0,Rear wheel drive,Manual,Unknown,Diesel,,,239.8,149.0,6.9,118.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-m-sport-4d/specs/
CAR_FB5FFA12,Bmw,3 Series,320d m sport automatic 4d,BMW 3-Series Saloon320d M Sport Automatic 4d Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1540.0,Rear wheel drive,Automatic,Unknown,Diesel,,,239.8,149.0,6.6,122.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-m-sport-automatic-4d/specs/
CAR_21A7DD5B,Bmw,3 Series,320d m sport plus edition 4d,BMW 3-Series Saloon320d M Sport Plus Edition 4d Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1450.0,Rear wheel drive,Manual,Unknown,Diesel,,,239.8,149.0,6.9,118.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-m-sport-plus-edition-4d/specs/
CAR_42C424F0,Bmw,3 Series,320d m sport plus edition automatic 4d,BMW 3-Series Saloon320d M Sport Plus Edition Automatic 4d Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1540.0,Rear wheel drive,Automatic,Unknown,Diesel,,,239.8,149.0,6.6,129.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-m-sport-plus-edition-automatic-4d/specs/
CAR_4405A918,Bmw,3 Series,320d m sport plus edition sport automatic 4d,BMW 3-Series Saloon320d M Sport Plus Edition Sport Automatic 4d Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1455.0,Rear wheel drive,Automatic,Unknown,Diesel,,,239.8,149.0,6.6,113.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-m-sport-plus-edition-sport-automatic-4d/specs/
CAR_818BB909,Bmw,3 Series,320d m sport auto 4d,BMW 3-Series Saloon320d M Sport auto 4d Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1455.0,Rear wheel drive,Automatic,Unknown,Diesel,,,239.8,149.0,6.6,113.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-m-sport-auto-4d/specs/
CAR_0AE21D38,Bmw,3 Series,320d mht m sport (plus package and technology package) automatic 4d,BMW 3-Series Saloon320d MHT M Sport (Plus Package and Technology Package) Automatic 4d Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1540.0,Rear wheel drive,Automatic,Unknown,Diesel,,,239.8,149.0,6.6,127.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-mht-m-sport-(plus-package-and-technology-package)-automatic-4d/specs/
CAR_9551ED19,Bmw,3 Series,320d mht m sport (plus package) automatic 4d,BMW 3-Series Saloon320d MHT M Sport (Plus Package) Automatic 4d Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1540.0,Rear wheel drive,Automatic,Unknown,Diesel,,,239.8,149.0,6.6,127.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-mht-m-sport-(plus-package)-automatic-4d/specs/
CAR_71B93739,Bmw,3 Series,320d mht m sport (technology package) automatic 4d,BMW 3-Series Saloon320d MHT M Sport (Technology Package) Automatic 4d Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1540.0,Rear wheel drive,Automatic,Unknown,Diesel,,,239.8,149.0,6.6,122.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-mht-m-sport-(technology-package)-automatic-4d/specs/
CAR_9F2AF334,Bmw,3 Series,320d mht m sport 4dr step auto,BMW 3-Series Saloon320d MHT M Sport 4dr Step Auto Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1595.0,Rear wheel drive,Automatic,Unknown,Diesel,,,239.8,149.0,6.7,129.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-mht-m-sport-4dr-step-auto/specs/
CAR_C93B4DF2,Bmw,3 Series,320d mht m sport 4dr step auto [pro pack],BMW 3-Series Saloon320d MHT M Sport 4dr Step Auto [Pro Pack] Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1595.0,Rear wheel drive,Automatic,Unknown,Diesel,,,239.8,149.0,6.7,131.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-mht-m-sport-4dr-step-auto-[pro-pack]/specs/
CAR_2EE0AFB9,Bmw,3 Series,320d mht m sport 4dr step auto [pro pack] 4d,BMW 3-Series Saloon320d MHT M Sport 4dr Step Auto [Pro Pack] 4d Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1540.0,Rear wheel drive,Automatic,Unknown,Diesel,,,239.8,149.0,6.6,122.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-mht-m-sport-4dr-step-auto-[pro-pack]-4d/specs/
CAR_66B25D7E,Bmw,3 Series,320d mht m sport 4dr step auto [tech pack],BMW 3-Series Saloon320d MHT M Sport 4dr Step Auto [Tech Pack] Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1595.0,Rear wheel drive,Automatic,Unknown,Diesel,,,239.8,149.0,6.7,131.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-mht-m-sport-4dr-step-auto-[tech-pack]/specs/
CAR_9E1BB309,Bmw,3 Series,320d mht m sport 4dr step auto [techpro pack],BMW 3-Series Saloon320d MHT M Sport 4dr Step Auto [Tech/Pro Pack] Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1595.0,Rear wheel drive,Automatic,Unknown,Diesel,,,239.8,149.0,6.7,131.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-mht-m-sport-4dr-step-auto-[techpro-pack]/specs/
CAR_BB89F17B,Bmw,3 Series,320d mht m sport 4dr step auto [techpro pack] 4d,BMW 3-Series Saloon320d MHT M Sport 4dr Step Auto [Tech/Pro Pack] 4d Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1540.0,Rear wheel drive,Automatic,Unknown,Diesel,,,239.8,149.0,6.6,122.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-mht-m-sport-4dr-step-auto-[techpro-pack]-4d/specs/
CAR_AE4E0E35,Bmw,3 Series,320d mht m sport pro ed 4dr step auto [tech pack] 4d,BMW 3-Series Saloon320d MHT M Sport Pro Ed 4dr Step Auto [Tech Pack] 4d Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1540.0,Rear wheel drive,Automatic,Unknown,Diesel,,,239.8,149.0,6.6,128.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-mht-m-sport-pro-ed-4dr-step-auto-[tech-pack]-4d/specs/
CAR_CB76218A,Bmw,3 Series,320d mht m sport pro edition 4dr step auto 4d,BMW 3-Series Saloon320d MHT M Sport Pro Edition 4dr Step Auto 4d Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1540.0,Rear wheel drive,Automatic,Unknown,Diesel,,,239.8,149.0,6.6,128.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-mht-m-sport-pro-edition-4dr-step-auto-4d/specs/
CAR_97779E62,Bmw,3 Series,320d mht se pro 4dr step auto,BMW 3-Series Saloon320d MHT SE Pro 4dr Step Auto Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1540.0,Rear wheel drive,Automatic,Unknown,Diesel,,,239.8,149.0,6.6,119.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-mht-se-pro-4dr-step-auto/specs/
CAR_15ED3642,Bmw,3 Series,320d mht sport 4dr step auto,BMW 3-Series Saloon320d MHT Sport 4dr Step Auto Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1595.0,Rear wheel drive,Automatic,Unknown,Diesel,,,239.8,149.0,6.7,127.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-mht-sport-4dr-step-auto/specs/
CAR_3D164D70,Bmw,3 Series,320d mht xdrive m sport (plus package and technology package) automatic 4d,BMW 3-Series Saloon320d MHT xDrive M Sport (Plus Package and Technology Package) Automatic 4d Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1620.0,4 wheel drive,Automatic,Unknown,Diesel,,,231.7,144.0,6.7,134.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-mht-xdrive-m-sport-(plus-package-and-technology-package)-automatic-4d/specs/
CAR_85D663F6,Bmw,3 Series,320d mht xdrive m sport (plus package) automatic 4d,BMW 3-Series Saloon320d MHT xDrive M Sport (Plus Package) Automatic 4d Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1620.0,4 wheel drive,Automatic,Unknown,Diesel,,,231.7,144.0,6.7,134.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-mht-xdrive-m-sport-(plus-package)-automatic-4d/specs/
CAR_6074417F,Bmw,3 Series,320d mht xdrive m sport (technology package) automatic 4d,BMW 3-Series Saloon320d MHT xDrive M Sport (Technology Package) Automatic 4d Specs & dimensions,2019,,1995.0,4.0,187.0,400.0,1620.0,4 wheel drive,Automatic,Unknown,Diesel,,,231.7,144.0,6.6,132.0,https://www.parkers.co.uk/bmw/3-series/saloon-2019/320d-mht-xdrive-m-sport-(technology-package)-automatic-4d/specs/
